instrument,asset_class,direction,setup_type,call_type,timestamp,entry,stoploss,target,rr,rr_tier,outcome,exit_price,r_multiple
ETERNAL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-30T14:20:00+05:30,264.5,263.49,266.45,1.94,01:02,WON,266.45,1.93
ETERNAL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-30T15:10:00+05:30,264.4,263.49,266.45,2.26,01:02,WON,266.45,2.25
ETERNAL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T10:45:00+05:30,280.2,286.05,265.05,2.59,01:03,LOST,286.05,-1
ETERNAL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T10:45:00+05:30,280.2,286.04,265.05,2.59,01:03,LOST,286.04,-1
NYKAA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T11:35:00+05:30,270.4,269.57,272.3,2.29,01:02,LOST,269.57,-1
NYKAA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T11:35:00+05:30,260.8,260.57,263,9.74,01:10,LOST,260.57,-1
NYKAA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-17T10:55:00+05:30,279.5,279.13,281,4.01,01:04,LOST,279.13,-1
NYKAA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-17T10:55:00+05:30,279.5,279.12,281,3.95,01:04,LOST,279.12,-1
NYKAA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-24T11:35:00+05:30,307.8,307.17,308.95,1.83,01:02,WON,308.95,1.83
EXIDEIND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-13T14:30:00+05:30,351.1,351.94,348.75,2.79,01:03,WON,348.75,2.8
EXIDEIND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-13T14:40:00+05:30,350.9,351.93,348.75,2.1,01:02,WON,348.75,2.09
EXIDEIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-26T14:40:00+05:30,360.2,359.18,365.4,5.1,01:05,WON,365.4,5.1
EXIDEIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T13:55:00+05:30,385.5,384.47,387.15,1.6,01:02,WON,387.15,1.6
EXIDEIND,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-02T11:45:00+05:30,419.2,418.45,422.7,4.7,01:05,LOST,418.45,-1
ESCORTS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:35:00+05:30,2946.4,2940.29,2972.2,4.22,01:04,WON,2972.2,4.22
ESCORTS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-27T11:10:00+05:30,2911.2,2913.17,2901.1,5.14,01:05,LOST,2913.17,-1
FEDERALBNK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:45:00+05:30,286.15,287.57,284.5,1.16,01:01,WON,284.5,1.16
FEDERALBNK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:45:00+05:30,286.15,287.56,284.5,1.17,01:01,WON,284.5,1.17
FEDERALBNK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T11:20:00+05:30,310.1,309.4,312.15,2.94,01:03,LOST,309.4,-1
FEDERALBNK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T11:50:00+05:30,323,323.84,321.75,1.49,01:01,LOST,323.84,-1
FEDERALBNK,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-24T13:45:00+05:30,325.9,323.29,333.73,3,01:03,LOST,323.29,-1
FEDERALBNK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-29T14:45:00+05:30,324.95,325.94,323.4,1.56,01:02,WON,323.4,1.57
FEDERALBNK,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-29T14:45:00+05:30,324.95,325.95,323.4,1.55,01:02,WON,323.4,1.55
FACT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T10:35:00+05:30,911.25,914.57,907.05,1.26,01:01,WON,907.05,1.27
FACT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T10:35:00+05:30,911.25,914.58,907.05,1.26,01:01,WON,907.05,1.26
FINCABLES,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T10:30:00+05:30,1127.6,1118.4,1163.1,3.86,01:04,LOST,1118.4,-1
FINCABLES,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-22T11:15:00+05:30,1194.6,1185.74,1203.6,1.02,01:01,LOST,1185.74,-1
FSL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-02T10:45:00+05:30,272.75,268.99,278,1.4,01:01,LOST,268.99,-1
FORCEMOT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-20T13:45:00+05:30,18990,19069.67,18782,2.61,01:03,LOST,19069.67,-1
FORCEMOT,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-02T10:55:00+05:30,17975,17978.31,17786,57.06,01:57,LOST,17978.31,-1
FORCEMOT,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-08T14:45:00+05:30,17460,17471.58,17371,7.69,01:08,LOST,17471.58,-1
GAIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T10:25:00+05:30,155.81,156.49,151.81,5.92,01:06,LOST,156.49,-1
GAIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T14:50:00+05:30,168.77,169.14,162.94,15.92,01:16,LOST,169.14,-1
GAIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T14:50:00+05:30,168.77,169.14,162.94,15.96,01:16,LOST,169.14,-1
GAIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:55:00+05:30,176.31,176.66,175.61,2.02,01:02,LOST,176.66,-1
GAIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:55:00+05:30,176.31,176.65,175.61,2.04,01:02,LOST,176.65,-1
GAIL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-23T14:40:00+05:30,174.46,173.66,175.27,1.01,01:01,LOST,173.66,-1
GAIL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-23T14:40:00+05:30,174.46,173.66,175.27,1.02,01:01,LOST,173.66,-1
GAIL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-29T15:05:00+05:30,172.39,171.91,173.88,3.13,01:03,WON,173.88,3.1
FORTIS,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-14T13:45:00+05:30,972.85,972.05,974.4,1.94,01:02,WON,974.4,1.94
GVT&D,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-15T10:20:00+05:30,4331.5,4306.95,4365,1.36,01:01,LOST,4306.95,-1
GVT&D,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-21T11:10:00+05:30,4860,4955.65,4639.4,2.31,01:02,LOST,4955.65,-1
GVT&D,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-26T14:40:00+05:30,4833.6,4818.54,4864.3,2.04,01:02,WON,4864.3,2.04
GVT&D,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-26T14:40:00+05:30,4833.6,4818.7,4864.3,2.06,01:02,WON,4864.3,2.06
GVT&D,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T14:45:00+05:30,5117.6,5097.3,5182,3.17,01:03,LOST,5097.3,-1
GVT&D,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-03T14:30:00+05:30,4999,4996,5010,3.66,01:04,LOST,4996,-1
GVT&D,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-22T14:45:00+05:30,5497.5,5424.57,5630,1.82,01:02,WON,5630,1.82
GMRAIRPORT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T11:35:00+05:30,93.58,92.63,96,2.53,01:03,WON,96,2.55
GMRAIRPORT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T11:35:00+05:30,93.58,92.63,96,2.54,01:03,WON,96,2.55
GMRAIRPORT,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-04T11:35:00+05:30,101.21,100.6,102.16,1.57,01:02,WON,102.16,1.56
GMRAIRPORT,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-15T10:50:00+05:30,106.5,106.21,107.35,2.92,01:03,WON,107.35,2.93
GMRAIRPORT,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-17T14:45:00+05:30,109.26,108.95,110.5,3.99,01:04,LOST,108.95,-1
GABRIEL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T11:20:00+05:30,1064.7,1070.98,1055.6,1.45,01:01,LOST,1070.98,-1
GABRIEL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-24T11:25:00+05:30,1218.2,1201.8,1235,1.02,01:01,WON,1235,1.02
GALLANTT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T11:35:00+05:30,669.3,667.54,677.05,4.4,01:04,LOST,667.54,-1
GALLANTT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-29T11:10:00+05:30,684,682.63,685.9,1.39,01:01,LOST,682.63,-1
GRSE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T10:30:00+05:30,2723.7,2731.46,2695,3.7,01:04,WON,2695,3.7
GRSE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-17T14:45:00+05:30,2780.6,2770.99,2864,8.68,01:09,WON,2864,8.68
GICRE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T10:50:00+05:30,386.2,387.47,384.65,1.22,01:01,WON,384.65,1.22
GICRE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T10:50:00+05:30,386.2,387.48,384.65,1.21,01:01,WON,384.65,1.21
GICRE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-26T11:15:00+05:30,396.7,394.85,399,1.24,01:01,LOST,394.85,-1
GICRE,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-26T11:15:00+05:30,396.7,394.83,399,1.23,01:01,LOST,394.83,-1
GICRE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:30:00+05:30,375.9,373.85,379.65,1.83,01:02,WON,379.65,1.83
GICRE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-25T11:10:00+05:30,366.75,363.67,370,1.06,01:01,LOST,363.67,-1
GLAND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:00:00+05:30,1832.2,1820.73,1942.9,9.66,01:10,WON,1942.9,9.65
GLAND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-13T14:00:00+05:30,1832.2,1820.76,1942.9,9.68,01:10,WON,1942.9,9.68
GLAND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T13:50:00+05:30,1888.1,1880.23,1942.9,6.96,01:07,LOST,1880.23,-1
GLAND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-17T13:50:00+05:30,2191.2,2203.27,2177.2,1.16,01:01,LOST,2203.27,-1
GLAXO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:30:00+05:30,2390.6,2397.27,2382.1,1.27,01:01,WON,2382.1,1.27
GLAXO,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:50:00+05:30,2191.9,2184.7,2202.6,1.49,01:01,LOST,2184.7,-1
GLAXO,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-10T15:05:00+05:30,2174.3,2176.48,2172,1.06,01:01,WON,2172,1.06
GILLETTE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:15:00+05:30,7917,7866.8,8089,3.43,01:03,LOST,7866.8,-1
GILLETTE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-25T10:20:00+05:30,7772,7781.79,7757,1.53,01:02,LOST,7781.79,-1
GLENMARK,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T14:45:00+05:30,2401.2,2394.79,2412.6,1.78,01:02,LOST,2394.79,-1
GLENMARK,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T14:45:00+05:30,2382.1,2375.19,2393,1.58,01:02,LOST,2375.19,-1
GLENMARK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-01T11:35:00+05:30,2247.7,2247.06,2289,64.87,0.086805556,LOST,2247.06,-1
GLENMARK,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T15:15:00+05:30,2174.9,2164.76,2197.3,2.21,01:02,LOST,2164.76,-1
GLENMARK,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-12T10:40:00+05:30,2128,2130.1,2117.1,5.19,01:05,LOST,2130.1,-1
MEDANTA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-22T14:50:00+05:30,1274,1270.66,1278,1.2,01:01,WON,1278,1.2
MEDANTA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T11:30:00+05:30,1341.3,1347.23,1324.3,2.87,01:03,LOST,1347.23,-1
MEDANTA,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T11:30:00+05:30,1341.3,1347.21,1324.3,2.88,01:03,LOST,1347.21,-1
GODIGIT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-27T14:45:00+05:30,304.9,304.64,305.2,1.17,01:01,LOST,304.64,-1
GPIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:35:00+05:30,289.85,291.04,287.15,2.26,01:02,LOST,291.04,-1
GPIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-19T14:40:00+05:30,289.75,290.49,287.15,3.52,01:04,LOST,290.49,-1
GPIL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-20T14:15:00+05:30,306,308.96,290,5.41,01:05,WON,290,5.41
GPIL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-21T11:45:00+05:30,302.35,299.57,307,1.68,01:02,LOST,299.57,-1
GPIL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T13:55:00+05:30,280.1,279.74,281.5,3.92,01:04,WON,281.5,3.89
GPIL,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T14:00:00+05:30,280.2,279.74,281.5,2.85,01:03,WON,281.5,2.83
GODREJCP,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-15T14:45:00+05:30,1039.1,1045.93,1028.1,1.61,01:02,WON,1028.1,1.61
GODREJCP,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-18T11:50:00+05:30,1006.5,1007.69,1005.3,1.01,01:01,LOST,1007.69,-1
GODREJCP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T14:40:00+05:30,1013.6,1010.61,1018.5,1.64,01:02,LOST,1010.61,-1
GODREJIND,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:35:00+05:30,1121.8,1116.92,1178,11.51,01:12,LOST,1116.92,-1
GODREJIND,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T10:50:00+05:30,1200,1205.91,1189.5,1.78,01:02,LOST,1205.91,-1
GODREJPROP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T10:45:00+05:30,1797,1783.15,1815.8,1.36,01:01,LOST,1783.15,-1
GODREJPROP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T11:05:00+05:30,1798.3,1783.1,1815.8,1.15,01:01,LOST,1783.1,-1
GODREJPROP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-30T15:00:00+05:30,1865.8,1875.9,1842.5,2.31,01:02,LOST,1875.9,-1
GODREJPROP,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-30T15:00:00+05:30,1865.8,1870.35,1842.5,5.13,01:05,LOST,1870.35,-1
GODREJPROP,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-07-02T13:55:00+05:30,1968.2,1955.4,1982.9,1.15,01:01,LOST,1955.4,-1
GODREJPROP,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-07-03T10:45:00+05:30,2001,1982.37,2056.88,3,01:03,OPEN,,0
GRANULES,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-19T11:35:00+05:30,749.85,745.93,754.8,1.26,01:01,WON,754.8,1.26
GRANULES,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-27T11:10:00+05:30,793.1,787.15,800,1.16,01:01,LOST,787.15,-1
GRANULES,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-02T14:05:00+05:30,779.45,772.86,787.05,1.15,01:01,WON,787.05,1.15
GRANULES,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-23T10:15:00+05:30,796,800.64,787.65,1.8,01:02,WON,787.65,1.8
GRANULES,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-23T10:30:00+05:30,796.25,800.65,787.65,1.95,01:02,WON,787.65,1.95
GRAPHITE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-01T15:00:00+05:30,717.65,714.7,721.35,1.25,01:01,WON,721.35,1.25
GRAPHITE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T11:00:00+05:30,651.75,658.84,644,1.09,01:01,LOST,658.84,-1
GRAPHITE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-15T11:00:00+05:30,651.75,658.83,644,1.09,01:01,LOST,658.83,-1
GRAPHITE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-25T10:45:00+05:30,613,613.48,611.7,2.74,01:03,WON,611.7,2.71
GRAPHITE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-25T10:45:00+05:30,613,613.49,611.7,2.68,01:03,WON,611.7,2.65
GRASIM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T11:15:00+05:30,2954.4,2961.21,2938.1,2.39,01:02,WON,2938.1,2.39
GRASIM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-14T11:40:00+05:30,2955,2961.19,2938.1,2.73,01:03,WON,2938.1,2.73
GRASIM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-21T11:00:00+05:30,3104,3094.13,3116.8,1.3,01:01,WON,3116.8,1.3
GRASIM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T11:05:00+05:30,3178.6,3192.14,3160.9,1.31,01:01,LOST,3192.14,-1
GRASIM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-26T11:05:00+05:30,3178.6,3192.18,3160.9,1.3,01:01,LOST,3192.18,-1
GRASIM,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-02T14:30:00+05:30,3096.1,3089.62,3110,2.15,01:02,LOST,3089.62,-1
GRAVITA,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-13T14:50:00+05:30,1715.5,1699.35,1797.9,5.1,01:05,LOST,1699.35,-1
GRAVITA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-18T11:20:00+05:30,1634.7,1615.95,1697.8,3.37,01:03,LOST,1615.95,-1
GRAVITA,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:15:00+05:30,1601.7,1593.54,1633,3.84,01:04,LOST,1593.54,-1
FLUOROCHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-27T11:10:00+05:30,3619.9,3564.55,3680.9,1.1,01:01,WON,3680.9,1.1
FLUOROCHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-08T11:35:00+05:30,3537.1,3525.65,3592,4.79,01:05,LOST,3525.65,-1
FLUOROCHEM,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-09T11:30:00+05:30,3471,3458.13,3539.5,5.32,01:05,WON,3539.5,5.32
FLUOROCHEM,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-24T15:20:00+05:30,3898.4,3914.24,3851.9,2.94,01:03,LOST,3914.24,-1
HEG,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:25:00+05:30,586.2,584.7,594.4,5.47,01:05,LOST,584.7,-1
HEG,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-20T10:35:00+05:30,587.9,584.72,594.4,2.04,01:02,LOST,584.72,-1
HEG,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T14:20:00+05:30,551.5,551.17,552,1.52,01:02,LOST,551.17,-1
GMDCLTD,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T10:20:00+05:30,658.6,659.28,656.3,3.4,01:03,LOST,659.28,-1
GMDCLTD,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-27T14:10:00+05:30,699.1,699.28,698.3,4.43,01:04,LOST,699.28,-1
GMDCLTD,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-27T14:10:00+05:30,699.1,699.29,698.3,4.31,01:04,LOST,699.29,-1
GMDCLTD,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-04T14:00:00+05:30,675.2,677.34,665.15,4.7,01:05,LOST,677.34,-1
GMDCLTD,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T10:30:00+05:30,604.95,599.06,618.95,2.38,01:02,LOST,599.06,-1
GMDCLTD,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-11T10:45:00+05:30,604.4,599.05,618.95,2.72,01:03,LOST,599.05,-1
GMDCLTD,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-03T14:50:00+05:30,604.3,604.76,599.55,10.29,01:10,LOST,604.76,-1
HBLENGINE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-14T11:40:00+05:30,784.8,777.05,795.3,1.35,01:01,LOST,777.05,-1
HBLENGINE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:50:00+05:30,828.35,828.99,825.35,4.68,01:05,WON,825.35,4.69
HBLENGINE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-29T14:50:00+05:30,828.35,828.91,825.35,5.36,01:05,WON,825.35,5.36
HBLENGINE,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-12T11:20:00+05:30,760.4,763.45,756.1,1.41,01:01,WON,756.1,1.41
HCLTECH,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-15T14:45:00+05:30,1126.3,1130.4,1120.9,1.32,01:01,LOST,1130.4,-1
HCLTECH,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-22T14:40:00+05:30,1162.5,1165.24,1145.7,6.14,01:06,LOST,1165.24,-1
HCLTECH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:30:00+05:30,1136.5,1137.81,1132.6,2.98,01:03,WON,1132.6,2.98
HCLTECH,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-22T14:30:00+05:30,1136.5,1137.8,1132.6,3.01,01:03,WON,1132.6,3
HDBFS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-16T14:35:00+05:30,710,714.44,689.3,4.67,01:05,WON,689.3,4.66
HDBFS,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-16T14:35:00+05:30,710,714.43,689.3,4.68,01:05,WON,689.3,4.67
HFCL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-21T10:45:00+05:30,144.92,143.54,149.19,3.09,01:03,LOST,143.54,-1
HFCL,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-29T10:25:00+05:30,205.13,206.6,203.1,1.38,01:01,LOST,206.6,-1
HFCL,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-29T10:45:00+05:30,205.4,204.11,208,2.02,01:02,WON,208,2.02
HDFCAMC,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-25T14:45:00+05:30,2758.5,2768.76,2741.2,1.69,01:02,WON,2741.2,1.69
HDFCAMC,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-04T11:35:00+05:30,2535.1,2531.6,2547.4,3.52,01:04,WON,2547.4,3.51
HDFCLIFE,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-12T11:35:00+05:30,611.75,610.04,617.25,3.22,01:03,LOST,610.04,-1
HDFCLIFE,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-01T14:40:00+05:30,588.5,589.3,585.3,4.01,01:04,WON,585.3,4
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-05-12T14:50:00+05:30,1195.1,1201.79,1175.02,3,01:03,LOST,1201.79,-1
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-01T14:40:00+05:30,1153.4,1155.24,1147.7,3.1,01:03,WON,1147.7,3.1
HAVELLS,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-06-03T14:20:00+05:30,1165,1164.56,1170.6,12.77,01:13,LOST,1164.56,-1
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-05T14:30:00+05:30,1151.4,1156.72,1138,2.52,01:03,LOST,1156.72,-1
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-05T14:55:00+05:30,1151.1,1151.75,1138,20.15,01:20,LOST,1151.75,-1
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-29T14:45:00+05:30,1157.7,1161.11,1150.4,2.14,01:02,LOST,1161.11,-1
HAVELLS,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-29T14:45:00+05:30,1157.7,1162.13,1150.4,1.65,01:02,LOST,1162.13,-1
HEROMOTOCO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:40:00+05:30,5087.5,5099.93,5044,3.5,01:03,WON,5044,3.5
HEROMOTOCO,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-05-15T14:40:00+05:30,5087.5,5100,5044,3.48,01:03,WON,5044,3.48
HEROMOTOCO,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-06-08T14:45:00+05:30,4796.5,4801.86,4791.1,1.01,01:01,WON,4791.1,1.01
HEROMOTOCO,EQUITY,SHORT,BOS-OB-Retest,INTRADAY,2026-07-03T14:40:00+05:30,4852,4854.48,4846,2.42,01:02,WON,4846,2.42
HEXT,EQUITY,LONG,Liquidity-Sweep,INTRADAY,2026-05-26T14:40:00+05:30,507.4,505.26,510,1.21,01:01,LOST,505.26,-1
HEXT,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-06-01T10:15:00+05:30,525.35,522.74,528.3,1.13,01:01,LOST,522.74,-1
HEXT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-06-02T11:45:00+05:30,539.55,549.86,524.4,1.47,01:01,LOST,549.86,-1
HEXT,EQUITY,SHORT,Liquidity-Sweep,INTRADAY,2026-07-02T11:30:00+05:30,554.7,558.24,548.15,1.85,01:02,LOST,558.24,-1
HINDALCO,EQUITY,LONG,BOS-OB-Retest,INTRADAY,2026-05-20T10:15:00+05:30,1082.5,1081.48,1100.7,17.9,01:18,LOST,1081.48,-1
